,id,step_id,vendor,playbook_name,playbook_description,step_names,step_types,step_description,actuator
240,p241,s2130,Tines,Monitor Okta for invalid sign-in attempts and resolve via Slack,"Ingest Okta sign-in events, open a PagerDuty alert when a user reaches the five failed sign-in attempts threshold, and resolve directly via Slack.",acknowledges,Agents::TriggerAgent,Platform acknowledges,Platform
240,p241,s2132,Tines,Monitor Okta for invalid sign-in attempts and resolve via Slack,"Ingest Okta sign-in events, open a PagerDuty alert when a user reaches the five failed sign-in attempts threshold, and resolve directly via Slack.",resolves Alert in PagerDuty,Agents::HTTPRequestAgent,Platform resolves Alert in PagerDuty,Platform
240,p241,s2133,Tines,Monitor Okta for invalid sign-in attempts and resolve via Slack,"Ingest Okta sign-in events, open a PagerDuty alert when a user reaches the five failed sign-in attempts threshold, and resolve directly via Slack.",acknowledges an Alert in PagerDuty,Agents::HTTPRequestAgent,Platform acknowledges an Alert in PagerDuty,Platform
240,p241,s2134,Tines,Monitor Okta for invalid sign-in attempts and resolve via Slack,"Ingest Okta sign-in events, open a PagerDuty alert when a user reaches the five failed sign-in attempts threshold, and resolve directly via Slack.",creates Alert in Pagerduty,Agents::HTTPRequestAgent,Platform creates Alert in Pagerduty,Platform
241,p242,s2138,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",gets Palo Alto Advisories,Agents::HTTPRequestAgent,Platform gets Palo Alto Advisories,Platform
241,p242,s2139,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",explodes Recent Advisories,Agents::EventTransformationAgent,=get_palo_alto_advisories.body.rss.channel.item explodes Recent Advisories,=get_palo_alto_advisories.body.rss.channel.item
241,p242,s2140,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",triggers if GlobalProtect Advisory,Agents::TriggerAgent,Platform triggers if GlobalProtect Advisory,Platform
241,p242,s2141,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",deduplicates Advisories,Agents::EventTransformationAgent,Platform deduplicates Advisories,Platform
241,p242,s2142,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",sends Email to GlobalProtect Customers,Agents::EmailAgent,Platform sends Email to GlobalProtect Customers,Platform
241,p242,s2143,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",triggers if Traps Advisory,Agents::TriggerAgent,Platform triggers if Traps Advisory,Platform
241,p242,s2144,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",sends Email to Traps Customers,Agents::EmailAgent,Platform sends Email to Traps Customers,Platform
241,p242,s2145,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",gets Cisco Security Advisories,Agents::HTTPRequestAgent,Platform gets Cisco Security Advisories,Platform
241,p242,s2146,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",explodes Recent Advisories,Agents::EventTransformationAgent,=get_cisco_security_advisories.body explodes Recent Advisories,=get_cisco_security_advisories.body
241,p242,s2148,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",triggers if Webex,Agents::TriggerAgent,Platform triggers if Webex,Platform
241,p242,s2149,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",triggers if UCS Director,Agents::TriggerAgent,Platform triggers if UCS Director,Platform
241,p242,s2150,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",sends Email to Webex Customers,Agents::EmailAgent,Platform sends Email to Webex Customers,Platform
241,p242,s2151,Tines,Monitor security advisories,"Stay on top of new security vulnerabilities, remediation strategies, and applicable updates for the affected software.",sends Email to UCS Director Customers,Agents::EmailAgent,Platform sends Email to UCS Director Customers,Platform
242,p243,s2153,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",gets US Cert RSS Feed,Agents::HTTPRequestAgent,Platform gets US Cert RSS Feed,Platform
242,p243,s2154,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",explodes Feed Items,Agents::EventTransformationAgent,=get_us_cert_rss_feed.body.rss.channel.item explodes Feed Items,=get_us_cert_rss_feed.body.rss.channel.item
242,p243,s2155,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",extracts PDF,Agents::EventTransformationAgent,Platform extracts PDF,Platform
242,p243,s2156,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",parses IOCs at a URL,Agents::HTTPRequestAgent,Platform parses IOCs at a URL,Platform
242,p243,s2157,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",explodes IPs,Agents::EventTransformationAgent,=parse_iocs_at_a_url.body.data.IPv4 explodes IPs,=parse_iocs_at_a_url.body.data.IPv4
242,p243,s2159,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",explodes Domains,Agents::EventTransformationAgent,=parse_iocs_at_a_url.body.data.DOMAIN explodes Domains,=parse_iocs_at_a_url.body.data.DOMAIN
242,p243,s2160,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",retrieves Domain Report in VirusTotal,Agents::HTTPRequestAgent,Platform retrieves Domain Report in VirusTotal,Platform
242,p243,s2161,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",implodes Domains,Agents::EventTransformationAgent,=explode_domains.guid implodes Domains,=explode_domains.guid
242,p243,s2162,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",implodes IPs,Agents::EventTransformationAgent,=explode_ips.guid implodes IPs,=explode_ips.guid
242,p243,s2164,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",receives Data from Form,Agents::WebhookAgent,Platform receives Data from Form,Platform
242,p243,s2165,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",deduplicates Feed,Agents::EventTransformationAgent,Platform deduplicates Feed,Platform
242,p243,s2166,Tines,Monitor US-CERT for IOCs and block dynamically,"This Story monitors the US-CERT RSS feed for any indicators of compromise (IOCs), analyzing every domain and IP with VirusTotal. Then, it alerts and allows users to block IOCs to help stay on top of perimeter security.",events Transform Action,Agents::EventTransformationAgent,Platform events Transform Action,Platform
243,p244,s2167,Tines,Move security logs from Google Workspace to Elastic Security,Detect and respond to malicious activity in Google Workspace by moving security logs to a centralized environment such as Elastic Security for further analysis and alerting with this Story.,gets GSuite Logins,Agents::HTTPRequestAgent,Platform gets GSuite Logins,Platform
243,p244,s2168,Tines,Move security logs from Google Workspace to Elastic Security,Detect and respond to malicious activity in Google Workspace by moving security logs to a centralized environment such as Elastic Security for further analysis and alerting with this Story.,gets GSuite Auth Token,Agents::HTTPRequestAgent,Platform gets GSuite Auth Token,Platform
243,p244,s2169,Tines,Move security logs from Google Workspace to Elastic Security,Detect and respond to malicious activity in Google Workspace by moving security logs to a centralized environment such as Elastic Security for further analysis and alerting with this Story.,sends to Elastic Security,Agents::HTTPRequestAgent,Platform sends to Elastic Security,Platform
243,p244,s2170,Tines,Move security logs from Google Workspace to Elastic Security,Detect and respond to malicious activity in Google Workspace by moving security logs to a centralized environment such as Elastic Security for further analysis and alerting with this Story.,explodes Gsuite admin events,Agents::EventTransformationAgent,=get_gsuite_logins.body.items explodes Gsuite admin events,=get_gsuite_logins.body.items
244,p245,s2171,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",gets Detections in CrowdStrike Falcon,Agents::HTTPRequestAgent,Platform gets Detections in CrowdStrike Falcon,Platform
244,p245,s2174,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",explodes Individual Detections,Agents::EventTransformationAgent,=get_detection_details.body.resources explodes Individual Detections,=get_detection_details.body.resources
244,p245,s2176,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",explodes Behaviors,Agents::EventTransformationAgent,=explode_individual_detections.individual_detection.behaviors explodes Behaviors,=explode_individual_detections.individual_detection.behaviors
244,p245,s2177,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",adds Behavior to Jira,Agents::HTTPRequestAgent,Platform adds Behavior to Jira,Platform
244,p245,s2178,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",catchs Prompt Response,Agents::TriggerAgent,Platform catchs Prompt Response,Platform
244,p245,s2179,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",contains Device in Falcon,Agents::HTTPRequestAgent,Platform contains Device in Falcon,Platform
244,p245,s2180,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",handles Behaviors,Agents::TriggerAgent,Platform handles Behaviors,Platform
244,p245,s2181,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",forms CrowdStrike URL Detection ID,Agents::EventTransformationAgent,Platform forms CrowdStrike URL Detection ID,Platform
244,p245,s2182,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",gets Bearer Token in Intezer Analyze,Agents::HTTPRequestAgent,Platform gets Bearer Token in Intezer Analyze,Platform
244,p245,s2183,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",gets Analysis Results in Intezer Analyze,Agents::HTTPRequestAgent,Platform gets Analysis Results in Intezer Analyze,Platform
244,p245,s2184,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",submits Hash to be Analyzed in Intezer,Agents::HTTPRequestAgent,Platform submits Hash to be Analyzed in Intezer,Platform
244,p245,s2185,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",checks if escalate,Agents::TriggerAgent,Platform checks if escalate,Platform
244,p245,s2186,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",checks if falsepositive,Agents::TriggerAgent,Platform checks if falsepositive,Platform
244,p245,s2189,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",deduplicates on unique JIRAs,Agents::EventTransformationAgent,Platform deduplicates on unique JIRAs,Platform
244,p245,s2191,Tines,Process CrowdStrike detections with Intezer,"Process CrowdStrike detections, examining individual behaviors and checking process hashes in Intezer, before documenting in a Jira ticket and notifying stakeholders via Slack.",checks if Intezer Result is Trusted,Agents::TriggerAgent,Platform checks if Intezer Result is Trusted,Platform
245,p246,s2193,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",gets RSS Feed,Agents::HTTPRequestAgent,Platform gets RSS Feed,Platform
245,p246,s2194,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",explodes Articles,Agents::EventTransformationAgent,=get_rss_feed.body.rss.channel.item explodes Articles,=get_rss_feed.body.rss.channel.item
245,p246,s2195,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",deduplicates,Agents::EventTransformationAgent,Platform deduplicates,Platform
245,p246,s2196,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",gets Article,Agents::HTTPRequestAgent,Platform gets Article,Platform
245,p246,s2197,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",extracts Links,Agents::EventTransformationAgent,Platform extracts Links,Platform
245,p246,s2198,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",fetchs IOCs,Agents::HTTPRequestAgent,Platform fetchs IOCs,Platform
245,p246,s2199,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",unzips,Agents::EventTransformationAgent,Platform unzips,Platform
245,p246,s2200,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",decodes File,Agents::EventTransformationAgent,Platform decodes File,Platform
245,p246,s2202,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",triggers if IOCs,Agents::TriggerAgent,Platform triggers if IOCs,Platform
245,p246,s2203,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",fetchs EML,Agents::HTTPRequestAgent,Platform fetchs EML,Platform
245,p246,s2205,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",decodes EML,Agents::EventTransformationAgent,Platform decodes EML,Platform
245,p246,s2206,Tines,Pull IOCs from Malware Traffic Analysis,"Pull an RSS Feed from Malware Traffic Analysis, get recent articles, deduplicate them, and extract links. This Story then checks if the links are related to IOCs and, if so, downloads, unzips, and extracts IOCS from that zip file. These IOCs can be shared in another Story or uploaded to a threat intel platform, etc.",triggers if EML,Agents::TriggerAgent,Platform triggers if EML,Platform
246,p247,s2207,Tines,Query AWS CloudTrail for a user's recent API calls,Receive AWS user account information and query CloudTrail to see the user's recent activity. Create a ticket in JIRA with all of the context and deactivate the user if needed. ,gets AWS User Account,Agents::WebhookAgent,Platform gets AWS User Account,Platform
246,p247,s2208,Tines,Query AWS CloudTrail for a user's recent API calls,Receive AWS user account information and query CloudTrail to see the user's recent activity. Create a ticket in JIRA with all of the context and deactivate the user if needed. ,gets AWS CloudTrail Logging Info,Agents::HTTPRequestAgent,Platform gets AWS CloudTrail Logging Info,Platform
246,p247,s2209,Tines,Query AWS CloudTrail for a user's recent API calls,Receive AWS user account information and query CloudTrail to see the user's recent activity. Create a ticket in JIRA with all of the context and deactivate the user if needed. ,adds Comment in Jira,Agents::HTTPRequestAgent,Platform adds Comment in Jira,Platform
246,p247,s2210,Tines,Query AWS CloudTrail for a user's recent API calls,Receive AWS user account information and query CloudTrail to see the user's recent activity. Create a ticket in JIRA with all of the context and deactivate the user if needed. ,deactivates User Account,Agents::TriggerAgent,Platform deactivates User Account,Platform
246,p247,s2211,Tines,Query AWS CloudTrail for a user's recent API calls,Receive AWS user account information and query CloudTrail to see the user's recent activity. Create a ticket in JIRA with all of the context and deactivate the user if needed. ,keeps Account Active,Agents::TriggerAgent,Platform keeps Account Active,Platform
246,p247,s2213,Tines,Query AWS CloudTrail for a user's recent API calls,Receive AWS user account information and query CloudTrail to see the user's recent activity. Create a ticket in JIRA with all of the context and deactivate the user if needed. ,gets Issue Assignee in Jira,Agents::HTTPRequestAgent,Platform gets Issue Assignee in Jira,Platform
246,p247,s2215,Tines,Query AWS CloudTrail for a user's recent API calls,Receive AWS user account information and query CloudTrail to see the user's recent activity. Create a ticket in JIRA with all of the context and deactivate the user if needed. ,attachs AWS Deny All Policy,Agents::HTTPRequestAgent,Platform attachs AWS Deny All Policy,Platform
246,p247,s2216,Tines,Query AWS CloudTrail for a user's recent API calls,Receive AWS user account information and query CloudTrail to see the user's recent activity. Create a ticket in JIRA with all of the context and deactivate the user if needed. ,adds Prompts,Agents::HTTPRequestAgent,Platform adds Prompts,Platform
247,p248,s2218,Tines,Query AWS IAM users in groups,"Query AWS Identity and Access Management (IAM) users within an account. If a user is in more than one group, create a ticket for each associated group in Jira. ",lists all users in AWS IAM,Agents::HTTPRequestAgent,Platform lists all users in AWS IAM,Platform
247,p248,s2219,Tines,Query AWS IAM users in groups,"Query AWS Identity and Access Management (IAM) users within an account. If a user is in more than one group, create a ticket for each associated group in Jira. ",lists all groups for user in AWS IAM,Agents::HTTPRequestAgent,Platform lists all groups for user in AWS IAM,Platform
247,p248,s2220,Tines,Query AWS IAM users in groups,"Query AWS Identity and Access Management (IAM) users within an account. If a user is in more than one group, create a ticket for each associated group in Jira. ",explodes each user returned,Agents::EventTransformationAgent,=list_all_users_in_aws_iam.body.ListUsersResponse.ListUsersResult.Users.member explodes each user returned,=list_all_users_in_aws_iam.body.ListUsersResponse.ListUsersResult.Users.member
247,p248,s2221,Tines,Query AWS IAM users in groups,"Query AWS Identity and Access Management (IAM) users within an account. If a user is in more than one group, create a ticket for each associated group in Jira. ",checks group count,Agents::TriggerAgent,Platform checks group count,Platform
248,p249,s2225,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,lists Messages in Material Security,Agents::HTTPRequestAgent,Platform lists Messages in Material Security,Platform
248,p249,s2226,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,searchs Messages in Material Security,Agents::HTTPRequestAgent,Platform searchs Messages in Material Security,Platform
248,p249,s2227,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,creates Speedbump on Message in Material Security,Agents::HTTPRequestAgent,Platform creates Speedbump on Message in Material Security,Platform
248,p249,s2228,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,explodes Messages,Agents::EventTransformationAgent,=list_messages_in_material_security.body.groups explodes Messages,=list_messages_in_material_security.body.groups
248,p249,s2229,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,querys and Apply Speedbump,Agents::SendToStoryAgent,Platform querys and Apply Speedbump,Platform
248,p249,s2230,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,deletes Speedbump from Message in Material Security,Agents::HTTPRequestAgent,Platform deletes Speedbump from Message in Material Security,Platform
248,p249,s2231,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,applys Speedbump,Agents::TriggerAgent,Platform applys Speedbump,Platform
248,p249,s2232,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,removes Speedbump,Agents::TriggerAgent,Platform removes Speedbump,Platform
248,p249,s2233,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,matcheds User,Agents::TriggerAgent,Platform matcheds User,Platform
248,p249,s2234,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,unmatcheds User,Agents::TriggerAgent,Platform unmatcheds User,Platform
248,p249,s2235,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,returns Data,Agents::EventTransformationAgent,Platform returns Data,Platform
248,p249,s2236,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,implodes an Array,Agents::EventTransformationAgent,=explode_messages.guid implodes an Array,=explode_messages.guid
248,p249,s2240,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,removes Suspicious,Agents::TriggerAgent,Platform removes Suspicious,Platform
248,p249,s2241,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,applys Suspicious,Agents::TriggerAgent,Platform applys Suspicious,Platform
248,p249,s2242,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,updates Message as Suspicious in Material Security,Agents::HTTPRequestAgent,Platform updates Message as Suspicious in Material Security,Platform
248,p249,s2245,Tines,Query for & protect emails in Material Security,Query emails through the Material Security API to get a list of messages that match conditions and apply red flags in the form of speedbumps or suspicious labels.,updates Message as Not Suspicious in Material Security,Agents::HTTPRequestAgent,Platform updates Message as Not Suspicious in Material Security,Platform
249,p250,s2246,Tines,Query GreyNoise for CVEs and update blocklist,Query the GreyNoise API to get a list of malicious IPs and update a blocklist that can be read by firewalls and other services.,searchs GreyNoise For CVEs,Agents::HTTPRequestAgent,Platform searchs GreyNoise For CVEs,Platform
249,p250,s2247,Tines,Query GreyNoise for CVEs and update blocklist,Query the GreyNoise API to get a list of malicious IPs and update a blocklist that can be read by firewalls and other services.,updates a Blocklist,Agents::HTTPRequestAgent,Platform updates a Blocklist,Platform
249,p250,s2248,Tines,Query GreyNoise for CVEs and update blocklist,Query the GreyNoise API to get a list of malicious IPs and update a blocklist that can be read by firewalls and other services.,serves Blocklist,Agents::WebhookAgent,Platform serves Blocklist,Platform
249,p250,s2249,Tines,Query GreyNoise for CVEs and update blocklist,Query the GreyNoise API to get a list of malicious IPs and update a blocklist that can be read by firewalls and other services.,creates Blocklist Resource in Tines,Agents::HTTPRequestAgent,Platform creates Blocklist Resource in Tines,Platform
249,p250,s2250,Tines,Query GreyNoise for CVEs and update blocklist,Query the GreyNoise API to get a list of malicious IPs and update a blocklist that can be read by firewalls and other services.,blocklists Exists,Agents::TriggerAgent,Platform blocklists Exists,Platform
249,p250,s2251,Tines,Query GreyNoise for CVEs and update blocklist,Query the GreyNoise API to get a list of malicious IPs and update a blocklist that can be read by firewalls and other services.,lists Resources,Agents::EventTransformationAgent,Platform lists Resources,Platform
249,p250,s2252,Tines,Query GreyNoise for CVEs and update blocklist,Query the GreyNoise API to get a list of malicious IPs and update a blocklist that can be read by firewalls and other services.,blocklists Missing,Agents::TriggerAgent,Platform blocklists Missing,Platform
249,p250,s2253,Tines,Query GreyNoise for CVEs and update blocklist,Query the GreyNoise API to get a list of malicious IPs and update a blocklist that can be read by firewalls and other services.,sets Blocklist ID,Agents::EventTransformationAgent,Platform sets Blocklist ID,Platform
250,p251,s2254,Tines,Receive alerts for public S3 buckets & make private,"This Story takes in an event from AWS CloudTrail, looks explicitly for indications that an S3 bucket has been made public, and enables remediation via Slack.",s3s Event,Agents::WebhookAgent,Platform s3s Event,Platform
250,p251,s2257,Tines,Receive alerts for public S3 buckets & make private,"This Story takes in an event from AWS CloudTrail, looks explicitly for indications that an S3 bucket has been made public, and enables remediation via Slack.",structures CloudTrail Message,Agents::EventTransformationAgent,Platform structures CloudTrail Message,Platform
250,p251,s2258,Tines,Receive alerts for public S3 buckets & make private,"This Story takes in an event from AWS CloudTrail, looks explicitly for indications that an S3 bucket has been made public, and enables remediation via Slack.",gets Individual Objects in an S3 Bucket,Agents::HTTPRequestAgent,Platform gets Individual Objects in an S3 Bucket,Platform
250,p251,s2259,Tines,Receive alerts for public S3 buckets & make private,"This Story takes in an event from AWS CloudTrail, looks explicitly for indications that an S3 bucket has been made public, and enables remediation via Slack.",explodes S3 Object Resources,Agents::EventTransformationAgent,=get_individual_objects_in_an_s3_bucket.body.Records explodes S3 Object Resources,=get_individual_objects_in_an_s3_bucket.body.Records
